205291,203852,1439,1432,64,2021-10-22
205370,202497,2873,1433,72,2021-10-25
203472,198957,4516,1435,73,2021-10-26
204289,199773,4516,1435,73,2021-10-27
205036,202753,2283,1435,74,2021-10-28
206096,201653,4443,1439,70,2021-10-29
206717,206700,17,1450,60,2021-11-01
208503,202723,5780,1455,55,2021-11-02
207141,207105,36,1459,53,2021-11-03
208716,208211,506,1462,52,2021-11-04
209780,209581,199,1467,49,2021-11-05
210220,205502,4718,1472,51,2021-11-08
210337,206908,3429,1474,51,2021-11-09
209637,208598,1039,1474,54,2021-11-10
210570,209531,1039,1474,54,2021-11-11
215492,214564,928,1475,54,2021-11-12
215465,214515,950,1478,61,2021-11-15
215907,214848,1059,1480,63,2021-11-16
214813,211979,2833,1483,63,2021-11-17
214673,210979,3695,1488,60,2021-11-18
214884,214565,319,1501,50,2021-11-19
218095,217675,421,1506,53,2021-11-22
218803,218783,20,1508,52,2021-11-23
217025,200933,16093,1514,46,2021-11-24
216422,182114,34307,1521,39,2021-11-26
214524,214517,7,1531,30,2021-11-29
212423,160070,52354,1537,24,2021-11-30
213905,116201,97704,1541,20,2021-12-01
215750,215421,329,1544,19,2021-12-02
215620,215408,212,1547,19,2021-12-03
216483,214647,1836,1552,16,2021-12-06
219933,219698,235,1553,19,2021-12-07
219759,219489,270,1555,19,2021-12-08
220543,220065,478,1556,19,2021-12-09
220223,219766,457,1556,20,2021-12-10
216996,216539,457,1556,20,2021-12-13
219895,215709,4185,1557,52,2021-12-14
221916,218681,3235,1557,57,2021-12-15
217849,214704,3145,1559,57,2021-12-16
216024,212719,3305,1563,61,2021-12-17
215097,213722,1375,1575,54,2021-12-20
218666,218583,84,1585,45,2021-12-21
220230,220222,8,1585,46,2021-12-22
222910,222686,225,1587,44,2021-12-23
224418,223555,863,1595,44,2021-12-27
226316,225398,917,1596,52,2021-12-28
225667,224750,917,1596,52,2021-12-29
225786,224697,1089,1598,51,2021-12-30
223781,222622,1160,1599,52,2021-12-31
222559,221399,1160,1599,52,2022-01-03
217236,213590,3646,1600,73,2022-01-04
215046,211593,3453,1602,76,2022-01-05
211884,207123,4761,1605,74,2022-01-06
209424,171780,37644,1614,65,2022-01-07
210304,37227,173077,1637,42,2022-01-10
210627,31973,178654,1641,38,2022-01-11
210515,31752,178764,1642,37,2022-01-12
210650,31594,179057,1643,36,2022-01-13
210627,29694,180933,1646,33,2022-01-14
210092,209499,594,1652,29,2022-01-18
207573,206931,642,1653,28,2022-01-19
207052,200322,6730,1656,25,2022-01-20
207068,207063,5,1659,23,2022-01-21
204965,193250,11716,1670,12,2022-01-24
202763,101573,101189,1673,9,2022-01-25
201236,99321,101915,1675,7,2022-01-26
200204,98067,102137,1676,6,2022-01-27
202099,201661,438,1677,6,2022-01-28
202920,202403,516,1680,8,2022-01-31
205043,204691,352,1681,9,2022-02-01
201916,201564,352,1681,9,2022-02-02
204170,203819,352,1681,9,2022-02-03
204416,204080,336,1681,10,2022-02-04
206370,206033,336,1681,10,2022-02-07
209552,209216,336,1681,10,2022-02-08
206576,206240,336,1681,10,2022-02-09
206943,206606,336,1681,10,2022-02-10
204268,203931,336,1681,10,2022-02-11
205976,201003,4973,1683,45,2022-02-14
204929,202916,2013,1687,47,2022-02-15
203336,200797,2539,1689,45,2022-02-16
200421,170986,29435,1697,37,2022-02-17
197158,197154,3,1703,32,2022-02-18
190212,190121,91,1717,21,2022-02-22
187797,187309,488,1718,20,2022-02-23
194040,193975,65,1720,19,2022-02-24
195994,195971,23,1721,20,2022-02-25
194753,194552,202,1730,16,2022-02-28
198194,197993,202,1730,16,2022-03-01
199649,199448,202,1730,16,2022-03-02
198316,198114,202,1730,16,2022-03-03
198561,198360,202,1730,16,2022-03-04
193253,188608,4645,1731,41,2022-03-07
191242,190010,1232,1735,42,2022-03-08
193282,192744,538,1736,43,2022-03-09
192434,192140,294,1736,44,2022-03-10
190593,190097,495,1741,40,2022-03-11
188354,143748,44606,1754,27,2022-03-14
189493,189344,149,1755,29,2022-03-15
193070,193037,33,1757,30,2022-03-16
195538,195505,33,1757,30,2022-03-17
196223,195185,1038,1759,39,2022-03-18
196700,194951,1748,1763,54,2022-03-21
195432,194009,1424,1764,60,2022-03-22
195339,193415,1924,1765,64,2022-03-23
197746,196951,795,1765,70,2022-03-24
198371,197627,743,1766,73,2022-03-25
200711,199674,1037,1767,75,2022-03-28
201212,200788,424,1768,76,2022-03-29
198575,198573,2,1770,75,2022-03-30
197229,181462,15767,1774,71,2022-03-31
195900,162958,32942,1777,68,2022-04-01
195454,195376,78,1783,64,2022-04-04
193661,181196,12465,1793,54,2022-04-05
194094,193758,336,1799,49,2022-04-06
195673,195483,190,1802,50,2022-04-07
193249,193206,43,1814,39,2022-04-08
190233,190158,76,1820,34,2022-04-11
192452,192376,76,1820,34,2022-04-12
191887,191725,162,1826,30,2022-04-13
193018,192933,85,1826,31,2022-04-14
192877,192631,246,1832,31,2022-04-18
194791,194493,298,1833,32,2022-04-19
189724,189575,149,1833,35,2022-04-20
184860,184696,165,1834,35,2022-04-21
183483,180610,2873,1837,35,2022-04-22
182029,179372,2657,1844,37,2022-04-25
179984,179808,176,1847,35,2022-04-26
179207,178981,226,1850,33,2022-04-27
180422,180418,4,1853,31,2022-04-28
175651,175279,372,1860,25,2022-04-29
179370,96175,83196,1875,10,2022-05-02
181361,176892,4468,1876,12,2022-05-03
182952,176904,6048,1877,11,2022-05-04
175612,141375,34237,1878,10,2022-05-05
174504,140267,34237,1878,10,2022-05-06
170658,170359,298,1878,17,2022-05-09
171322,171072,250,1878,18,2022-05-10
168662,168412,250,1878,18,2022-05-11
172205,171560,645,1879,28,2022-05-12
176759,176723,36,1882,26,2022-05-13
176117,175850,267,1890,22,2022-05-16
168999,168770,229,1894,21,2022-05-17
165523,165197,326,1896,22,2022-05-18
165559,165418,142,1899,20,2022-05-19
166742,166460,282,1900,20,2022-05-20
169418,168310,1107,1903,28,2022-05-23
169716,169293,423,1903,32,2022-05-24
171415,170992,423,1903,32,2022-05-25
